Time,PCS_AC_Power,PV_Power,Battery_Power,Microgrid_Net_Power,Microgrid_Total_Load
"7/29/22, 3:45:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/29/22, 4:00:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/29/22, 4:15:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/29/22, 4:30:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/29/22, 4:45:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/29/22, 5:00:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/29/22, 5:15:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/29/22, 5:30:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/29/22, 5:45:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/29/22, 6:00:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/29/22, 6:15:00 AM CDT",0.6666667,0,0,3.029803,2.363137
"7/29/22, 6:30:00 AM CDT",-0.2,0.2,0,2.49855,2.69855
"7/29/22, 6:45:00 AM CDT",-0.2333333,1,0,1.037604,1.237604
"7/29/22, 7:00:00 AM CDT",-1.333333,2.066667,0,0.1383472,1.438347
"7/29/22, 7:15:00 AM CDT",-2.466667,3.266667,0,-0.439944,1.993389
"7/29/22, 7:30:00 AM CDT",-4.526667,5.266667,0,-2.830583,1.616084
"7/29/22, 7:45:00 AM CDT",-7.166667,8.133333,0,-5.287629,1.845705
"7/29/22, 8:00:00 AM CDT",-10.46667,11.43333,0,-8.541553,1.958186
"7/29/22, 8:15:00 AM CDT",-13.63333,14.53333,0,-11.33063,2.269367
"7/29/22, 8:30:00 AM CDT",-16.06667,17.33333,0,-13.9537,2.148812
"7/29/22, 8:45:00 AM CDT",-18.76667,19.76667,0,-16.06211,2.70456
"7/29/22, 9:00:00 AM CDT",-19.16333,20.53667,0,-17.25743,2.04846
"7/29/22, 9:15:00 AM CDT",-26.69333,28.40667,0,-24.44871,2.384102
"7/29/22, 9:30:00 AM CDT",-42.19667,44.23,0,-39.76374,1.910546
"7/29/22, 9:45:00 AM CDT",-40.02,42.34667,0,-37.99013,2.095801
"7/29/22, 10:00:00 AM CDT",-31.17,32.80333,0,-28.80111,2.15287
"7/29/22, 10:15:00 AM CDT",-40.71667,43.08,0,-38.23085,2.152868
"7/29/22, 10:30:00 AM CDT",-46.2,48.71333,0,-44.3458,2.266576
"7/29/22, 10:45:00 AM CDT",-51.49,54.10333,0,-48.58199,2.996578
"7/29/22, 11:00:00 AM CDT",-54.09667,56.98333,0,-50.62676,3.625753
"7/29/22, 11:15:00 AM CDT",-65.09,68.68667,0,-61.68347,3.584499
"7/29/22, 11:30:00 AM CDT",-66.22,70.03333,0,-62.91199,3.338492
"7/29/22, 11:45:00 AM CDT",-69.86,73.80666,0,-66.46474,3.60672
"7/29/22, 12:00:00 PM CDT",-67.02,70.51334,0,-64.89866,2.282764
"7/29/22, 12:15:00 PM CDT",-74.26,78.48,0,-71.73577,2.899593
"7/29/22, 12:30:00 PM CDT",-79.43667,83.86667,0,-76.49768,2.948937
"7/29/22, 12:45:00 PM CDT",-75.82333,79.92667,0,-72.06781,3.695786
"7/29/22, 1:00:00 PM CDT",-75.91333,80.16,0,-72.40537,3.836308
"7/29/22, 1:15:00 PM CDT",-65.81,70.20667,0,-63.06141,2.254658
"7/29/22, 1:30:00 PM CDT",-47.69333,50.38334,0,-45.00433,3.184014
"7/29/22, 1:45:00 PM CDT",-77.91333,82.22667,0,-74.48058,3.285945
"7/29/22, 2:00:00 PM CDT",-62.85333,67.39333,0,-58.15008,6.585601
"7/29/22, 2:15:00 PM CDT",-61.26,64.51667,0,-58.77541,1.715815
"7/29/22, 2:30:00 PM CDT",-68.77666,72.62666,0,-67.84822,1.603462
"7/29/22, 2:45:00 PM CDT",-52.16667,55.65,0,-44.11061,7.818951
"7/29/22, 3:00:00 PM CDT",-61.44333,64.64,0,-59.61379,2.9086
"7/29/22, 3:15:00 PM CDT",-74.9,79.03333,0,-70.93336,3.634522
"7/29/22, 3:30:00 PM CDT",-60.24333,63.71333,0,-56.20492,3.392368
"7/29/22, 3:45:00 PM CDT",-25.72667,27.17333,0,-22.34307,4.974546
"7/29/22, 4:00:00 PM CDT",-51.64,54.35667,0,-48.45195,2.217972
"7/29/22, 4:15:00 PM CDT",-25.56667,26.78667,0,-23.46091,2.297611
"7/29/22, 4:30:00 PM CDT",-23.18,24.65,0,-21.06197,2.298667
"7/29/22, 4:45:00 PM CDT",-27.83333,29.38667,0,-24.92739,2.801307
"7/29/22, 5:00:00 PM CDT",-46.64333,49.23333,0,-44.37901,2.165629
"7/29/22, 5:15:00 PM CDT",-27.71,29.35333,0,-25.2954,2.618541
"7/29/22, 5:30:00 PM CDT",-28.76333,30.31,0,-25.92349,2.817584
"7/29/22, 5:45:00 PM CDT",-32.63334,34.48667,0,-29.10271,3.518896
"7/29/22, 6:00:00 PM CDT",-22.07667,23.48,0,-19.11681,2.873968
"7/29/22, 6:15:00 PM CDT",-17.14333,18.32667,0,-15.07431,2.066648
"7/29/22, 6:30:00 PM CDT",-12.78,14.04667,0,-10.79938,1.98088
"7/29/22, 6:45:00 PM CDT",-9.25,10.19,0,-6.682168,2.318611
"7/29/22, 7:00:00 PM CDT",-6.92,7.773333,0,-5.022002,1.831591
"7/29/22, 7:15:00 PM CDT",-7.3,8.166666,0,-5.022002,2.277998
"7/29/22, 7:30:00 PM CDT",-5.233334,6.166667,0,-3.760276,1.539724
"7/29/22, 7:45:00 PM CDT",-1.536667,2.323333,0,0.2102877,1.744447
"7/29/22, 8:00:00 PM CDT",0.5,0.1666667,0,1.90089,1.334484
"7/29/22, 8:15:00 PM CDT",0.8,0,0,3.029803,2.229803
"7/29/22, 8:30:00 PM CDT",0.8,0,0,3.029803,2.229803
"7/29/22, 8:45:00 PM CDT",0.8,0,0,3.029803,2.229803
"7/29/22, 9:00:00 PM CDT",0.8,0,0,3.029803,2.229803
"7/29/22, 9:15:00 PM CDT",0.8,0,0,3.029803,2.229803
"7/29/22, 9:30:00 PM CDT",0.8,0,0,3.029803,2.229803
"7/29/22, 9:45:00 PM CDT",0.8,0,0,3.029803,2.229803
"7/29/22, 10:00:00 PM CDT",0.8,0,0,3.029803,2.229803
"7/29/22, 10:15:00 PM CDT",0.8,0,0,3.029803,2.229803
"7/29/22, 10:30:00 PM CDT",0.8,0,0,3.029803,2.229803
"7/29/22, 10:45:00 PM CDT",0.8,0,0,3.029803,2.229803
"7/29/22, 11:00:00 PM CDT",0.8,0,0,3.029803,2.229803
"7/29/22, 11:15:00 PM CDT",0.8,0,0,3.029803,2.229803
"7/29/22, 11:30:00 PM CDT",0.8,0,0,3.029803,2.229803
"7/29/22, 11:45:00 PM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 12:00:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 12:15:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 12:30:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 12:45:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 1:00:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 1:15:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 1:30:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 1:45:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 2:00:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 2:15:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 2:30:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 2:45:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 3:00:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 3:15:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 3:30:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 3:45:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 4:00:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 4:15:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 4:30:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 4:45:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 5:00:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 5:15:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 5:30:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 5:45:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 6:00:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 6:15:00 AM CDT",0.8,0,0,3.029803,2.229803
"7/30/22, 6:30:00 AM CDT",0.7333333,0,0,2.89699,2.130583
"7/30/22, 6:45:00 AM CDT",-0.6333334,1.333333,0,0.6419308,1.272627
"7/30/22, 7:00:00 AM CDT",-1.333333,2.066667,0,-0.0415041,1.325163
"7/30/22, 7:15:00 AM CDT",-2.566667,3.366667,0,-0.1079108,2.492089
"7/30/22, 7:30:00 AM CDT",-3.2,4,0,-2.033703,1.166297
"7/30/22, 7:45:00 AM CDT",-2.433333,3.2,0,-0.6391639,1.761096
"7/30/22, 8:00:00 AM CDT",-4.446667,5.133333,0,-2.564956,1.848637
"7/30/22, 8:15:00 AM CDT",-7.4,8.3,0,-5.486849,1.880338
"7/30/22, 8:30:00 AM CDT",-12,13.07,0,-9.60406,2.329793
"7/30/22, 8:45:00 AM CDT",-13.91,15.2,0,-11.66267,2.277074
"7/30/22, 9:00:00 AM CDT",-12.2,13.1,0,-10.0025,2.197499
"7/30/22, 9:15:00 AM CDT",-12.91667,13.83333,0,-10.0025,2.8475
"7/30/22, 9:30:00 AM CDT",-11.3,12.7,0,-10.0025,1.2975
"7/30/22, 9:45:00 AM CDT",-11.43333,12.41667,0,-10.0025,1.4975
"7/30/22, 10:00:00 AM CDT",-18.56,19.93,0,-16.30836,2.230169
"7/30/22, 10:15:00 AM CDT",-30.09333,31.89333,0,-28.07064,2.043734
"7/30/22, 10:30:00 AM CDT",-35.21333,37.25667,0,-32.91556,2.366996
"7/30/22, 10:45:00 AM CDT",-34.45333,36.48333,0,-31.94989,2.560625
"7/30/22, 11:00:00 AM CDT",-44.81333,47.21667,0,-41.93303,3.074206
"7/30/22, 11:15:00 AM CDT",-44.68,47.09,0,-41.83342,3.35403
"7/30/22, 11:30:00 AM CDT",-49.22667,51.65,0,-45.61306,3.363781
"7/30/22, 11:45:00 AM CDT",-52.40667,55.51667,0,-48.74524,3.362689
"7/30/22, 12:00:00 PM CDT",-51.99667,54.81,0,-49.41208,2.406236
"7/30/22, 12:15:00 PM CDT",-51.29667,54.04333,0,-49.6777,2.841592
"7/30/22, 12:30:00 PM CDT",-52.24667,55.26667,0,-50.24216,2.567628
"7/30/22, 12:45:00 PM CDT",-51.76667,54.2,0,-49.81882,1.796904
"7/30/22, 1:00:00 PM CDT",-47.03667,49.67667,0,-43.68174,3.263353
"7/30/22, 1:15:00 PM CDT",-39.88334,42.10667,0,-36.56516,3.469644
"7/30/22, 1:30:00 PM CDT",-36.49,38.49,0,-33.0124,3.355046
"7/30/22, 1:45:00 PM CDT",-36.14667,38.22,0,-32.87959,3.226558
"7/30/22, 2:00:00 PM CDT",-33.4,35.3,0,-31.08661,2.213652
"7/30/22, 2:15:00 PM CDT",-28.23667,30.02333,0,-25.92626,2.329367
"7/30/22, 2:30:00 PM CDT",-29.48,31.24333,0,-26.94726,2.613258
"7/30/22, 2:45:00 PM CDT",-28.75667,30.53333,0,-26.61246,2.166583
"7/30/22, 3:00:00 PM CDT",-25.3,26.96667,0,-22.9684,2.331343
"7/30/22, 3:15:00 PM CDT",-27.37333,29.16,0,-24.35464,3.202551
"7/30/22, 3:30:00 PM CDT",-37.70333,39.48333,0,-34.47335,3.240246
"7/30/22, 3:45:00 PM CDT",-38.09667,40.33333,0,-35.08207,3.131258
"7/30/22, 4:00:00 PM CDT",-44.41333,47.08667,0,-42.22632,1.527188
"7/30/22, 4:15:00 PM CDT",-71.36333,75.21333,0,-69.27042,2.038524
"7/30/22, 4:30:00 PM CDT",-49.27,52.02333,0,-46.81945,2.671748
"7/30/22, 4:45:00 PM CDT",-28.07333,29.66333,0,-25.6966,2.302654
"7/30/22, 5:00:00 PM CDT",-37.00667,39.32333,0,-34.92159,2.112521
"7/30/22, 5:15:00 PM CDT",-31.31,33.16333,0,-29.19955,2.231913
"7/30/22, 5:30:00 PM CDT",-22.06667,23.76333,0,-20.31213,1.790422
"7/30/22, 5:45:00 PM CDT",-16.49333,17.62,0,-13.79598,2.733064
"7/30/22, 6:00:00 PM CDT",-21.28667,22.73,0,-17.77485,3.122082
"7/30/22, 6:15:00 PM CDT",-12.86333,13.96667,0,-10.06891,2.764602
"7/30/22, 6:30:00 PM CDT",-11.68,12.84333,0,-9.238824,2.463989
"7/30/22, 6:45:00 PM CDT",-7.216667,8.296667,0,-5.486849,1.829298
"7/30/22, 7:00:00 PM CDT",-4.8,5.733333,0,-3.162616,1.60405
"7/30/22, 7:15:00 PM CDT",-3.8,4.933333,0,-2.033703,1.732963
"7/30/22, 7:30:00 PM CDT",-1.856667,2.673333,0,0.09961,1.850306
"7/30/22, 7:45:00 PM CDT",-0.0333333,0.4,0,1.170417,1.170417
"7/30/22, 8:00:00 PM CDT",0,0,0,3.029803,3.029803
"7/30/22, 8:15:00 PM CDT",0.1666667,0,0,3.029803,2.863136
"7/30/22, 8:30:00 PM CDT",1,0,0,3.029803,2.029803
"7/30/22, 8:45:00 PM CDT",1,0,0,3.029803,2.029803
"7/30/22, 9:00:00 PM CDT",1,0,0,3.029803,2.029803
"7/30/22, 9:15:00 PM CDT",1,0,0,3.029803,2.029803
"7/30/22, 9:30:00 PM CDT",1,0,0,3.029803,2.029803
"7/30/22, 9:45:00 PM CDT",1,0,0,3.029803,2.029803
"7/30/22, 10:00:00 PM CDT",1,0,0,3.029803,2.029803
"7/30/22, 10:15:00 PM CDT",1,0,0,3.029803,2.029803
"7/30/22, 10:30:00 PM CDT",1,0,0,3.029803,2.029803
"7/30/22, 10:45:00 PM CDT",1,0,0,3.029803,2.029803
"7/30/22, 11:00:00 PM CDT",1,0,0,3.029803,2.029803
"7/30/22, 11:15:00 PM CDT",1,0,0,3.029803,2.029803
"7/30/22, 11:30:00 PM CDT",1,0,0,3.029803,2.029803
"7/30/22, 11:45:00 PM CDT",1,0,0,3.029803,2.029803
"7/31/22, 12:00:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 12:15:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 12:30:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 12:45:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 1:00:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 1:15:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 1:30:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 1:45:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 2:00:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 2:15:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 2:30:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 2:45:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 3:00:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 3:15:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 3:30:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 3:45:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 4:00:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 4:15:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 4:30:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 4:45:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 5:00:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 5:15:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 5:30:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 5:45:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 6:00:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 6:15:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 6:30:00 AM CDT",1,0,0,3.029803,2.029803
"7/31/22, 6:45:00 AM CDT",0,0.5333334,0,1.90089,1.867557
"7/31/22, 7:00:00 AM CDT",-1.833333,2.733333,0,-0.0415041,1.827799
"7/31/22, 7:15:00 AM CDT",-2,2.366667,0,0.1743174,2.210288
"7/31/22, 7:30:00 AM CDT",-2.466667,3.266667,0,-0.5727572,1.893649
"7/31/22, 7:45:00 AM CDT",-7.666667,8.633333,0,-6.084508,1.615232
"7/31/22, 8:00:00 AM CDT",-10,10.6,0,-8.010301,1.989699
"7/31/22, 8:15:00 AM CDT",-12.61333,13.72333,0,-10.79938,1.777287
"7/31/22, 8:30:00 AM CDT",-14.36667,15.55667,0,-11.96426,2.438244
"7/31/22, 8:45:00 AM CDT",-12.63333,13.54333,0,-10.13531,2.464947
"7/31/22, 9:00:00 AM CDT",-15.04333,16.03333,0,-12.90502,2.13831
"7/31/22, 9:15:00 AM CDT",-14.42667,15.69667,0,-12.19392,2.229414
"7/31/22, 9:30:00 AM CDT",-11.69,12.6,0,-8.209521,3.480739
"7/31/22, 9:45:00 AM CDT",-9.866667,11.03333,0,-7.479048,2.320951
"7/31/22, 10:00:00 AM CDT",-13.78,14.81667,0,-11.39704,2.4827
"7/31/22, 10:15:00 AM CDT",-10.13,10.87,0,-7.877488,2.352512
"7/31/22, 10:30:00 AM CDT",-12.88667,13.9,0,-10.92943,1.985764
"7/31/22, 10:45:00 AM CDT",-30.92667,32.86,0,-28.86475,2.05935
"7/31/22, 11:00:00 AM CDT",-41.59333,43.69,0,-39.06647,2.209637
"7/31/22, 11:15:00 AM CDT",-43.63,46.08333,0,-41.86939,2.001384
"7/31/22, 11:30:00 AM CDT",-54.31667,57.30667,0,-51.99087,2.791567
"7/31/22, 11:45:00 AM CDT",-47.35667,49.94667,0,-44.24066,3.243373
"7/31/22, 12:00:00 PM CDT",-36.55667,38.57333,0,-33.34997,3.257219
"7/31/22, 12:15:00 PM CDT",-64.21,67.15667,0,-59.67467,2.779075
"7/31/22, 12:30:00 PM CDT",-79.27333,83.98666,0,-76.29016,2.153988
"7/31/22, 12:45:00 PM CDT",-66.44334,70.61,0,-64.16265,2.950797
"7/31/22, 1:00:00 PM CDT",-49.89,56.37,0,-49.92949,3.408011
"7/31/22, 1:15:00 PM CDT",-55.65667,59.26,0,-51.65053,3.583869
"7/31/22, 1:30:00 PM CDT",-33.76667,36.21,0,-31.41034,3.170485
"7/31/22, 1:45:00 PM CDT",-35.54667,37.39,0,-32.293,3.401072
"7/31/22, 2:00:00 PM CDT",-46.35667,48.95,0,-45.20355,2.134626
"7/31/22, 2:15:00 PM CDT",-45.94333,48.72667,0,-44.04974,1.904292
"7/31/22, 2:30:00 PM CDT",-60.32,62.58,0,-57.54689,2.354847
"7/31/22, 2:45:00 PM CDT",-60.34333,64.67667,0,-58.07814,2.344432
"7/31/22, 3:00:00 PM CDT",-40.70333,42.82333,0,-37.21815,2.455764
"7/31/22, 3:15:00 PM CDT",-36.27333,38.28333,0,-32.97366,3.413439
"7/31/22, 3:30:00 PM CDT",-30.77333,32.77333,0,-27.62793,3.459257
"7/31/22, 3:45:00 PM CDT",-25.79,27.37333,0,-22.38734,3.389328
"7/31/22, 4:00:00 PM CDT",-23.19667,24.57667,0,-20.9762,2.450209
"7/31/22, 4:15:00 PM CDT",-23.66667,25.06333,0,-21.64857,1.958102
"7/31/22, 4:30:00 PM CDT",-20.52333,21.72667,0,-18.24799,2.391395
"7/31/22, 4:45:00 PM CDT",-35.03,36.54667,0,-32.54755,2.868712
"7/31/22, 5:00:00 PM CDT",-40.12333,41.55667,0,-37.31223,2.884649
"7/31/22, 5:15:00 PM CDT",-32.43333,34.29333,0,-30.29803,2.108933
"7/31/22, 5:30:00 PM CDT",-26.47333,27.76,0,-24.49022,2.305541
"7/31/22, 5:45:00 PM CDT",-15.64667,16.91667,0,-13.9869,1.688551
"7/31/22, 6:00:00 PM CDT",-12.66333,13.66333,0,-10.47288,2.273786
"7/31/22, 6:15:00 PM CDT",-15.65,16.67333,0,-13.59399,2.151281
"7/31/22, 6:30:00 PM CDT",-8.426666,9.416666,0,-5.221222,3.298518
"7/31/22, 6:45:00 PM CDT",-10.61333,11.47667,0,-7.282595,3.089272
"7/31/22, 7:00:00 PM CDT",-7.976666,8.806666,0,-5.088409,2.891591
"7/31/22, 7:15:00 PM CDT",-6.3,7.216667,0,-4.092309,2.271024
"7/31/22, 7:30:00 PM CDT",-4,4.823333,0,-1.732107,2.13508
"7/31/22, 7:45:00 PM CDT",-2.066667,2.7,0,0.390139,2.490139
"7/31/22, 8:00:00 PM CDT",-0.0133333,0.78,0,2.49855,2.445477
"7/31/22, 8:15:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 8:30:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 8:45:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 9:00:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 9:15:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 9:30:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 9:45:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 10:00:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 10:15:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 10:30:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 10:45:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 11:00:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 11:15:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 11:30:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 11:45:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"8/1/22, 12:00:00 AM CDT",0.7,0.7,0,3.029803,2.329803